feature_id,sid,tid,measure_id,type,class,limit_direction,searchable,restricted_values,updated,last_published,value_sorting,avoid_auto_ordering,num_products,highlight_supplier_id,brand_specific
19648,97426,27952,65,,1,0,0,,2015-03-20 17:25:55,1426875007,0,0,0,0,0
19649,97427,27953,29,,1,0,0,,2015-03-20 17:27:10,1426875007,0,0,0,0,0
19650,97428,27954,29,,1,0,0,,2015-03-20 17:45:37,1426875007,0,0,0,0,0
19651,97429,27955,29,,1,0,0,,2015-03-20 17:46:18,1426875007,0,0,0,0,0
19652,97430,27956,29,,1,0,0,,2015-03-20 17:59:59,1426875007,0,0,0,0,0
19653,97431,27957,29,dropdown,0,3,0,Single SIM\nDual SIM\nTriple SIM,2015-03-23 08:51:55,1427098230,1,0,19971,0,0
19654,97432,27958,33,numerical,0,0,0,,2015-03-23 13:20:23,1427119807,1,0,4,0,0
19655,97433,27959,54,numerical,0,2,0,,2015-03-23 13:26:14,1427119807,1,0,11,0,0
19656,97434,27960,54,numerical,0,0,0,,2015-03-23 13:27:33,1427119807,1,0,14,0,0
19657,97435,27961,29,multi_dropdown,0,3,0,m\nmm\ncm\nft\nin\nyd\nμm,2015-04-14 16:17:50,1427119807,1,0,14,0,0
19658,97436,27962,26,y_n,0,3,0,Y\nN,2015-03-23 14:04:23,1427119807,1,0,4,0,0
19659,97437,27963,32,numerical,0,0,0,,2015-03-23 14:07:25,1427119807,1,0,4,0,0
19660,97438,27964,26,y_n,0,0,0,,2015-03-23 14:14:28,1427119807,1,0,10,0,0
19661,97439,27965,26,y_n,0,0,0,,2015-03-23 14:24:00,1427119807,1,0,12,0,0
19662,97440,27966,26,y_n,0,0,0,,2015-03-23 14:24:07,1427119807,1,0,10,0,0
19663,97441,27967,26,y_n,0,0,0,,2015-03-23 14:24:26,1427119807,1,0,8,0,0
19664,97442,27968,26,y_n,0,0,0,,2015-03-23 14:27:01,1427119807,1,0,1,0,0
19665,97443,27969,26,y_n,0,0,0,,2015-03-23 14:29:32,1427119807,1,0,2,0,0
19666,97444,27970,26,y_n,0,0,0,,2015-03-23 14:30:42,1427119807,1,0,3,0,0
19667,97445,27971,29,dropdown,0,0,0,1+2\n2+3\nFull,2015-03-23 14:38:28,1427119807,1,0,3,0,0
19668,97446,27972,26,y_n,0,0,0,,2015-03-23 14:41:12,1427119807,1,0,0,0,0
19669,97447,27973,26,y_n,0,0,0,,2015-03-23 14:41:47,1427119807,1,0,2,0,0
19670,97449,27975,26,y_n,0,0,0,,2015-03-23 14:43:57,1427119807,1,0,0,0,0
19671,97450,27976,26,y_n,0,0,0,,2015-03-23 14:45:57,1427119807,1,0,2,0,0
19672,97451,27977,26,y_n,0,0,0,,2015-03-23 14:47:48,1427119807,1,0,2,0,0
19673,97452,27978,26,y_n,0,0,0,,2015-03-23 14:48:54,1427119807,1,0,3,0,0
19674,97453,27979,26,y_n,0,0,0,,2015-03-23 14:49:53,1427119807,1,0,3,0,0
19675,97454,27980,26,y_n,0,0,0,,2015-03-23 14:52:27,1427119807,1,0,5,0,0
19676,97455,27981,29,,1,0,0,,2015-03-23 15:19:38,1427127007,0,0,0,0,0
19677,97456,27982,29,,1,0,0,,2015-03-23 15:20:19,1427127007,0,0,0,0,0
19678,97457,27983,29,,1,0,0,,2015-03-23 15:24:17,1427127007,0,0,0,0,0
19679,97458,27984,29,,1,0,0,,2015-03-23 15:25:52,1427127007,0,0,0,0,0
19680,97459,27985,41,,1,0,0,,2015-03-23 15:31:55,1427127007,0,0,0,0,0
19681,97460,27986,29,,1,0,0,,2015-03-23 15:32:36,1427127007,0,0,0,0,0
19682,97461,27987,41,,1,0,0,,2015-03-23 15:33:44,1427127007,0,0,0,0,0
19683,97462,27988,41,,1,0,0,,2015-03-23 15:34:36,1427127007,0,0,0,0,0
19684,97463,27989,29,,1,0,0,,2015-03-23 15:35:07,1427127007,0,0,0,0,0
19685,97464,27990,73,,1,0,0,,2015-03-23 15:36:33,1427127007,0,0,0,0,0
19686,97465,27991,34,,1,0,0,,2015-03-23 15:43:03,1427127007,0,0,0,0,0
19687,97466,27992,34,,1,0,0,,2015-03-23 15:47:02,1427127007,0,0,0,0,0
19688,97467,27993,34,,1,0,0,,2015-03-23 15:48:16,1427127007,0,0,0,0,0
19689,97468,27994,34,,1,0,0,,2015-03-23 15:58:48,1427127007,0,0,0,0,0
19690,97469,27995,24,,1,0,0,,2015-03-23 15:50:39,1427127007,0,0,0,0,0
19691,97470,27996,24,,1,0,0,,2015-03-23 15:59:59,1427127007,0,0,0,0,0
19692,97472,27998,29,,1,0,0,,2015-03-23 16:11:58,1427127007,0,0,1,0,0
19693,97473,27999,29,,1,0,0,,2015-03-23 16:15:10,1427127007,0,0,0,0,0
19694,97474,28000,29,,1,0,0,,2015-03-23 16:17:23,1427127007,0,0,0,0,0
19695,97475,28001,17,,1,0,0,,2015-03-23 16:21:05,1427127007,0,0,0,0,0
19696,97476,28002,29,,1,0,0,,2015-03-23 16:36:49,1427127007,0,0,0,0,0
19697,97477,28003,26,y_n,0,0,0,,2015-08-18 16:58:15,1439910615,0,0,3,0,0
19698,97483,28008,26,y_n,0,0,0,,2015-03-24 08:45:23,1427184617,1,0,1,0,0
19699,97484,28009,26,y_n,0,0,0,,2015-03-24 08:45:29,1427184617,1,0,1,0,0
19700,97487,28011,143,numerical,0,0,0,,2015-03-24 09:19:44,1427191816,1,0,7,0,0
19701,97488,28012,142,numerical,0,0,0,,2015-03-24 09:27:00,1427191816,1,0,2,0,0
19702,97489,28013,29,textarea,0,0,0,,2015-03-24 09:27:10,1427191816,1,0,1,0,0
19703,97490,28014,26,y_n,0,0,0,,2015-03-24 09:33:38,1427191816,1,0,2,0,0
19704,97491,28015,142,numerical,0,0,0,,2015-03-24 09:35:46,1427191816,1,0,2,0,0
19705,97492,28016,29,textarea,0,0,0,,2015-03-24 09:35:49,1427191816,1,0,2,0,0
19706,97493,28017,26,y_n,0,0,0,,2015-03-24 09:42:38,1427191816,1,0,2,0,0
19707,97494,28018,29,dropdown,0,0,0,Whitening toothpaste\nAntiplaque toothpaste\nDesensitizing toothpaste\nAnticalculus toothpaste\nAnti-decay toothpaste,2015-03-24 09:45:09,1427191816,1,0,9,0,0
19708,97495,28019,142,numerical,0,0,0,,2015-03-24 09:45:18,1427191816,1,0,1,0,0
19709,97496,28020,29,textarea,0,0,0,,2015-03-24 09:45:27,1427191816,1,0,1,0,0
19710,97511,28032,24,,1,0,0,,2015-03-24 15:35:31,1427213424,0,0,0,0,0
19711,97512,28033,29,,1,0,0,,2015-03-24 15:59:02,1427213424,0,0,0,0,0
19712,97513,28034,29,,1,0,0,,2015-03-24 16:00:00,1427213424,0,0,0,0,0
19713,97514,28035,42,,1,0,0,,2015-03-24 16:07:50,1427213424,0,0,0,0,0
19714,97522,28043,26,,1,0,0,,2015-03-24 16:27:19,1427213424,0,0,0,0,0
19715,97523,28044,29,,1,0,0,,2015-03-24 16:28:14,1427213424,0,0,0,0,0
19716,97524,28045,29,,1,0,0,,2015-03-24 16:39:31,1427213424,0,0,0,0,0
19717,97525,28046,26,,1,0,0,,2015-03-24 16:41:38,1427213424,0,0,0,0,0
19718,97527,28048,26,y_n,0,0,0,,2015-03-24 20:42:41,1427227807,1,0,372,0,0
19719,97549,28068,26,,1,0,0,,2015-03-25 14:11:15,1427292619,0,0,0,0,0
19720,97550,28069,26,,1,0,0,,2015-03-25 14:22:22,1427292619,0,0,0,0,0
19721,97551,28070,29,,1,0,0,,2015-03-25 14:26:49,1427292619,0,0,8,0,0
19722,97552,28071,26,,1,0,0,,2015-03-25 14:34:06,1427292619,0,0,0,0,0
19723,97553,28072,26,,1,0,0,,2015-03-25 14:35:58,1427292619,0,0,0,0,0
19724,97555,28074,29,numerical,0,0,0,,2015-10-28 15:34:32,1446048610,0,0,1,0,0
19725,97556,28075,29,,1,0,0,,2015-03-25 15:07:29,1427292619,0,0,0,0,0
19726,97557,28076,29,,1,0,0,,2015-03-25 15:07:39,1427292619,0,0,0,0,0
19727,97558,28077,29,,1,0,0,,2015-03-25 15:10:50,1427299808,0,0,0,0,0
19728,97559,28078,26,,1,0,0,,2015-03-25 15:12:06,1427299808,0,0,0,0,0
19729,97560,28079,29,,1,0,0,,2015-03-25 15:13:25,1427299808,0,0,0,0,0
19730,97561,28080,29,,1,0,0,,2015-03-25 15:17:52,1427299808,0,0,0,0,0
19731,97562,28081,29,,1,0,0,,2015-03-25 15:18:41,1427299808,0,0,0,0,0
19732,97563,28082,26,,1,0,0,,2015-03-25 15:26:39,1427299808,0,0,0,0,0
19733,97564,28083,29,,1,0,0,,2015-03-25 15:27:29,1427299808,0,0,1,0,0
19734,97565,28084,26,,1,0,0,,2015-03-25 15:28:23,1427299808,0,0,0,0,0
19735,97566,28085,29,,1,0,0,,2015-03-25 15:29:13,1427299808,0,0,0,0,0
19736,97567,28086,29,,1,0,0,,2015-03-25 15:30:53,1427299808,0,0,0,0,0
19737,97568,28087,29,,1,0,0,,2015-03-25 15:34:07,1427299808,0,0,0,0,0
19738,97569,28088,26,y_n,0,0,0,,2015-03-25 15:34:41,1427299808,1,0,49,0,0
19739,97570,28089,29,,1,0,0,,2015-03-25 15:35:12,1427299808,0,0,0,0,0
19740,97571,28090,29,,1,0,0,,2015-03-25 15:35:40,1427299808,0,0,0,0,0
19741,97572,28091,26,y_n,0,0,0,,2015-03-25 15:38:33,1427299808,1,0,8,0,0
19743,97574,28093,26,,1,0,0,,2015-03-25 15:45:38,1427299808,0,0,0,0,0
19744,97575,28094,29,,1,0,0,,2015-03-25 15:48:12,1427299808,0,0,0,0,0
19745,97576,28095,29,,1,0,0,,2015-03-25 15:48:39,1427299808,0,0,0,0,0
19746,97577,28096,24,,1,0,0,,2015-03-25 15:49:48,1427299808,0,0,0,0,0
19747,97578,28097,29,,1,0,0,,2015-03-25 15:50:24,1427299808,0,0,0,0,0
19749,97580,28099,26,,1,0,0,,2015-03-25 15:56:32,1427299808,0,0,0,0,0
19750,97581,28100,26,,1,0,0,,2015-03-25 15:57:01,1427299808,0,0,0,0,0
19751,97582,28101,29,,1,0,0,,2015-03-25 16:03:41,1427299808,0,0,0,0,0
19753,97584,28103,29,text,0,0,0,,2015-03-25 16:43:07,1427299808,1,0,6,0,0
19754,97585,28104,29,dropdown,0,0,0,Jet feed impeller,2015-03-25 16:45:24,1427299808,1,0,2,0,0
19755,97590,28107,26,y_n,0,0,0,,2015-03-26 00:03:22,1427343069,1,0,274,0,0
19756,97604,28121,24,numerical,0,0,0,,2015-03-26 09:16:02,1427364618,1,0,35,0,0
19757,97605,28122,24,numerical,0,0,0,,2015-03-26 09:16:19,1427364618,1,0,39,0,0
19758,97606,28123,24,multi_dropdown,0,0,0,7\n9.5\n12.5,2015-06-03 16:22:21,1427364618,1,0,93,0,0
19759,97620,28137,26,,1,0,0,,2015-03-26 13:15:01,1427379007,0,0,0,0,0
19760,97621,28138,29,,1,0,0,,2015-03-26 13:17:39,1427379007,0,0,0,0,0
19761,97622,28139,29,,1,0,0,,2015-03-26 13:22:02,1427379007,0,0,0,0,0
19762,97623,28140,29,,1,0,0,,2015-03-26 13:24:39,1427379007,0,0,0,0,0
19763,97624,28141,29,,1,0,0,,2015-03-26 13:37:15,1427379007,0,0,0,0,0
19764,97625,28142,29,,1,0,0,,2015-03-26 13:38:35,1427379007,0,0,0,0,0
19765,97626,28143,29,,1,0,0,,2015-03-26 13:40:15,1427379007,0,0,0,0,0
19766,97627,28144,76,,1,0,0,,2015-03-26 13:41:29,1427379007,0,0,0,0,0
19767,97628,28145,29,,1,0,0,,2015-03-26 13:43:01,1427379007,0,0,0,0,0
19768,97629,28146,26,,1,0,0,,2015-03-26 13:46:46,1427379007,0,0,0,0,0
19769,97630,28147,60,,1,0,0,,2015-03-26 13:50:36,1427379007,0,0,0,0,0
19770,97631,28148,26,,1,0,0,,2015-03-26 13:53:17,1427379007,0,0,0,0,0
19771,97632,28149,29,,1,0,0,,2015-03-26 13:55:17,1427379007,0,0,0,0,0
19772,97633,28150,29,,1,0,0,,2015-03-26 14:00:15,1427379007,0,0,0,0,0
19773,97634,28151,29,,1,0,0,,2015-03-26 14:01:24,1427379007,0,0,0,0,0
19774,97635,28152,29,,1,0,0,,2015-03-26 14:02:27,1427379007,0,0,0,0,0
19775,97636,28153,29,,1,0,0,,2015-03-26 14:02:58,1427379007,0,0,0,0,0
19776,97637,28154,29,,1,0,0,,2015-03-26 14:03:29,1427379007,0,0,0,0,0
19777,97638,28155,46,,1,0,0,,2015-03-26 16:16:13,1427379007,0,0,0,0,0
19778,97639,28156,26,,1,0,0,,2015-03-26 14:08:06,1427379007,0,0,0,0,0
19779,97640,28157,26,y_n,0,0,0,,2015-03-26 14:12:56,1427379007,1,0,56,0,0
19780,97641,28158,18,,1,0,0,,2015-03-26 14:55:09,1427379007,0,0,0,0,0
19781,97642,28159,76,,1,0,0,,2015-04-30 13:54:31,1427379007,0,0,0,0,0
19782,97646,28163,29,,1,0,0,,2015-03-26 14:57:34,1427379007,0,0,0,0,0
19783,97647,28164,29,,1,0,0,,2015-03-26 14:59:42,1427379007,0,0,152,0,0
19784,97648,28165,29,,1,0,0,,2015-04-07 08:42:17,1428390609,0,0,0,0,0
19785,97649,28166,76,,1,0,0,,2015-03-26 15:07:43,1427379007,0,0,0,0,0
19786,97650,28167,76,,1,0,0,,2015-03-26 15:09:08,1427379007,0,0,0,0,0
19787,97651,28168,26,,1,0,0,,2015-03-26 15:12:34,1427386207,0,0,0,0,0
19788,97652,28169,29,,1,0,0,,2015-03-26 15:16:07,1427386207,0,0,0,0,0
19790,97654,28171,26,,1,0,0,,2015-03-26 15:29:49,1427386207,0,0,0,0,0
19791,97655,28172,26,,1,0,0,,2015-03-26 15:30:57,1427386207,0,0,0,0,0
19792,97656,28173,26,,1,0,0,,2015-03-26 15:33:08,1427386207,0,0,0,0,0
19793,97657,28174,29,,1,0,0,,2015-03-26 15:33:32,1427386207,0,0,0,0,0
19795,97659,28176,26,,1,0,0,,2015-03-26 15:37:23,1427386207,0,0,0,0,0
19796,97660,28177,29,,1,0,0,,2015-03-26 15:39:50,1427386207,0,0,0,0,0
19797,97661,28178,26,,1,0,0,,2015-03-26 15:41:21,1427386207,0,0,0,0,0
19798,97662,28179,29,,1,0,0,,2015-03-26 15:46:05,1427386207,0,0,0,0,0
19800,97664,28181,60,,1,0,0,,2015-03-26 16:23:02,1427386207,0,0,0,0,0
19801,97665,28182,24,,1,0,0,,2015-03-26 16:24:36,1427386207,0,0,0,0,0
19802,97666,28183,26,,1,0,0,,2015-03-26 16:26:46,1427386207,0,0,0,0,0
19803,97667,28184,29,,1,0,0,,2015-03-26 16:28:48,1427386207,0,0,0,0,0
19804,97668,28185,26,,1,0,0,,2015-03-26 16:30:03,1427386207,0,0,0,0,0
19805,97669,28186,29,,1,0,0,,2015-03-26 16:34:44,1427386207,0,0,0,0,0
19806,97670,28187,29,,1,0,0,,2015-03-26 16:36:55,1427386207,0,0,0,0,0
19807,97671,28188,26,y_n,0,0,0,,2015-03-26 22:30:45,1427407807,1,0,57,0,0
19808,97672,28189,24,numerical,0,0,0,,2015-03-26 23:16:26,1427429502,1,0,20,0,0
19809,97684,28201,76,,1,0,0,,2015-03-27 12:59:32,1427458245,0,0,0,0,0
19810,97685,28202,29,,1,0,0,,2015-04-07 08:42:33,1428390609,0,0,0,0,0
19811,97686,28203,26,,1,0,0,,2015-04-07 08:42:24,1428390609,0,0,0,0,0
19812,97687,28204,51,,1,0,0,,2015-03-27 13:19:13,1427465409,0,0,0,0,0
19813,97688,28205,29,,1,0,0,,2015-03-27 13:28:46,1427465409,0,0,0,0,0
19814,97689,28206,32,,1,0,0,,2015-03-27 13:31:46,1427465409,0,0,0,0,0
19815,97690,28207,29,,1,0,0,,2015-03-27 13:33:26,1427465409,0,0,0,0,0
19816,97691,28208,144,,1,0,0,,2015-03-27 13:38:53,1427465409,0,0,0,0,0
19817,97692,28209,29,,1,0,0,,2015-03-27 13:42:21,1427465409,0,0,0,0,0
19818,97693,28210,26,,1,0,0,,2015-03-27 13:50:59,1427465409,0,0,0,0,0
19819,97694,28211,26,,1,0,0,,2015-03-27 13:53:20,1427465409,0,0,0,0,0
19820,97695,28212,26,,1,0,0,,2015-03-27 13:53:46,1427465409,0,0,0,0,0
19821,97696,28213,34,,1,0,0,,2015-03-27 14:00:05,1427465409,0,0,0,0,0
19822,97697,28214,29,,1,0,0,,2015-03-27 14:05:46,1427465409,0,0,0,0,0
19823,97698,28215,29,,1,0,0,,2015-03-27 14:06:25,1427465409,0,0,0,0,0
19824,97699,28216,26,,1,0,0,,2015-03-27 14:12:21,1427465409,0,0,0,0,0
19825,97700,28217,26,,1,0,0,,2015-03-27 14:12:35,1427465409,0,0,0,0,0
19826,97701,28218,26,,1,0,0,,2015-03-27 14:16:50,1427465409,0,0,0,0,0
19827,97702,28219,26,,1,0,0,,2015-03-27 15:23:29,1427472610,0,0,0,0,0
19828,97703,28220,26,,1,0,0,,2015-03-27 14:24:57,1427465409,0,0,0,0,0
19829,97709,28226,29,,1,0,0,,2015-03-27 15:15:22,1427472610,0,0,2,0,0
19830,97710,28227,29,,1,0,0,,2015-03-27 15:20:40,1427472610,0,0,0,0,0
19831,97711,28228,29,,1,0,0,,2015-03-27 15:29:46,1427472610,0,0,0,0,0
19832,97712,28229,26,,1,0,0,,2015-03-27 15:34:57,1427472610,0,0,37,0,0
19833,97713,28230,26,,1,0,0,,2015-03-27 15:36:14,1427472610,0,0,0,0,0
19834,97714,28231,26,,1,0,0,,2015-03-27 15:38:06,1427472610,0,0,0,0,0
19835,97715,28232,24,,1,0,0,,2015-03-27 15:40:19,1427472610,0,0,0,0,0
19836,97716,28233,26,,1,0,0,,2015-04-03 16:12:07,1428073812,0,0,0,0,0
19837,97720,28237,26,,1,0,0,,2015-03-27 15:51:31,1427472610,0,0,139,0,0
19838,97727,28244,26,,1,0,0,,2015-03-27 16:36:07,1427472610,0,0,0,0,0
19839,97728,28245,26,,1,0,0,,2015-03-27 17:18:28,1427479806,0,0,0,0,0
19840,97729,28246,26,,1,0,0,,2015-03-27 17:19:03,1427479806,0,0,0,0,0
19841,97730,28247,29,,1,0,0,,2015-03-27 17:19:52,1427479806,0,0,0,0,0
19842,97731,28248,29,,1,0,0,,2015-03-27 17:20:21,1427479806,0,0,0,0,0
19843,97732,28249,142,numerical,0,0,0,,2015-03-30 08:13:23,1427699617,1,0,13,0,0
19844,97734,28251,29,dropdown,0,0,0,Male\nFemale,2015-03-30 08:54:27,1427699617,1,0,123,0,0
19845,97736,28253,54,,1,0,0,,2015-03-30 09:05:43,1427699617,0,0,0,0,0
19846,97737,28254,29,,1,0,0,,2015-03-30 09:07:55,1427699617,0,0,0,0,0
19847,97742,28259,29,,1,0,0,,2015-03-30 09:11:45,1427706613,0,0,0,0,0
19848,97743,28260,29,,1,0,0,,2015-03-30 09:13:22,1427706613,0,0,0,0,0
19849,97745,28261,29,,1,0,0,,2015-03-30 09:24:24,1427706613,0,0,0,0,0
19850,97744,28262,26,y_n,0,0,0,,2015-07-17 14:15:46,1427706613,1,0,260,0,1
19851,97746,28263,29,,1,0,0,,2015-03-30 09:24:55,1427706613,0,0,0,0,0
19852,97747,28264,29,text,0,0,0,,2015-10-15 09:49:59,1444900210,0,0,8,0,0
19853,97748,28265,29,,1,0,0,,2015-03-30 10:05:00,1427706613,0,0,0,0,0
19854,97749,28266,177,,1,0,0,,2015-03-30 10:14:40,1427706613,0,0,0,0,0
19855,97750,28267,29,,1,0,0,,2015-03-30 10:17:57,1427706613,0,0,0,0,0
19857,97756,28273,65,,1,0,0,,2015-03-30 10:32:21,1427706613,0,0,0,0,0
19858,97757,28274,29,,1,0,0,,2015-03-30 10:35:26,1427706613,0,0,0,0,0
19859,97758,28275,29,,1,0,0,,2015-03-30 10:40:41,1427706613,0,0,0,0,0
19860,97759,28276,29,,1,0,0,,2015-03-30 10:41:59,1427706613,0,0,0,0,0
19861,97760,28277,54,,1,0,0,,2015-03-30 13:19:34,1427721012,0,0,0,0,0
19862,97761,28278,29,,1,0,0,,2015-03-30 10:48:40,1427706613,0,0,0,0,0
19863,97763,28280,29,,1,0,0,,2015-03-30 10:51:06,1427706613,0,0,0,0,0
19864,97764,28281,29,,1,0,0,,2015-03-30 10:56:44,1427706613,0,0,0,0,0
19865,97765,28282,29,,1,0,0,,2015-03-30 10:57:13,1427706613,0,0,0,0,0
19866,97766,28283,29,,1,0,0,,2015-03-30 10:59:15,1427706613,0,0,0,0,0
19867,97767,28284,29,,1,0,0,,2015-03-30 11:07:34,1427706613,0,0,1,0,0
19868,97768,28285,26,,1,0,0,,2015-03-30 11:08:29,1427706613,0,0,0,0,0
19869,97769,28286,29,,1,0,0,,2015-03-30 11:13:21,1427713831,0,0,0,0,0
19872,97772,28289,29,,1,0,0,,2015-03-30 11:16:47,1427713831,0,0,0,0,0
19873,97773,28290,65,,1,0,0,,2015-03-30 11:24:14,1427713831,0,0,0,0,0
19874,97774,28291,24,numerical,0,0,0,,2016-02-02 13:07:38,1454415009,0,0,0,0,0
19875,97775,28292,26,,1,0,0,,2015-03-30 11:29:11,1427713831,0,0,0,0,0
19876,97776,28293,34,,1,0,0,,2015-03-30 11:35:08,1427713831,0,0,0,0,0
19877,97777,28294,54,,1,0,0,,2015-03-30 11:39:10,1427713831,0,0,0,0,0
19878,97778,28295,26,,1,0,0,,2015-03-30 11:44:13,1427713831,0,0,0,0,0
19879,97779,28296,29,,1,0,0,,2015-03-30 11:45:58,1427713831,0,0,0,0,0
19880,97780,28297,26,,1,0,0,,2015-03-30 11:59:38,1427713831,0,0,0,0,0
19881,97781,28298,29,,1,0,0,,2015-03-30 12:03:24,1427713831,0,0,0,0,0
19882,97782,28299,29,,1,0,0,,2015-03-30 12:08:26,1427713831,0,0,0,0,0
19883,97784,28301,26,,1,0,0,,2015-03-30 12:27:02,1427713831,0,0,0,0,0
19884,97785,28302,26,,1,0,0,,2015-03-30 12:30:24,1427713831,0,0,0,0,0
19885,97786,28303,29,,1,0,0,,2015-03-30 12:40:58,1427713831,0,0,0,0,0
19886,97787,28304,29,,1,0,0,,2015-03-30 12:43:51,1427713831,0,0,0,0,0
19887,97788,28305,29,,1,0,0,,2015-03-30 13:04:02,1427713831,0,0,0,0,0
19888,97789,28306,29,numerical,0,0,0,,2016-02-11 15:20:29,1455207009,0,0,0,0,0
19889,97790,28307,29,,1,0,0,,2015-03-30 13:08:56,1427713831,0,0,0,0,0
19890,97791,28308,29,,1,0,0,,2015-03-30 13:20:41,1427721012,0,0,0,0,0
19891,97793,28310,29,,1,0,0,,2015-03-30 14:10:57,1427721012,0,0,0,0,0
19892,97794,28311,29,,1,0,0,,2015-03-30 14:13:56,1427721012,0,0,0,0,0
19893,97804,28317,29,,1,0,0,,2015-03-30 14:58:38,1427721012,0,0,0,0,0
19894,97810,28323,76,,1,0,0,,2015-03-30 15:10:55,1427728206,0,0,0,0,0
19895,97812,28325,29,,1,0,0,,2015-03-30 15:18:39,1427728206,0,0,0,0,0
19896,97813,28326,29,,1,0,0,,2015-03-30 15:19:02,1427728206,0,0,0,0,0
19897,97814,28327,29,,1,0,0,,2015-03-30 15:20:01,1427728206,0,0,0,0,0
19898,97815,28328,26,,1,0,0,,2015-03-30 15:21:47,1427728206,0,0,0,0,0
19899,97816,28329,29,,1,0,0,,2015-03-30 15:23:23,1427728206,0,0,0,0,0
19900,97817,28330,29,,1,0,0,,2015-03-30 15:23:44,1427728206,0,0,0,0,0
19901,97818,28331,29,,1,0,0,,2015-03-30 15:26:30,1427728206,0,0,0,0,0
19902,97819,28332,26,,1,0,0,,2015-03-30 15:30:02,1427728206,0,0,0,0,0
19903,97820,28333,26,,1,0,0,,2015-03-30 15:32:04,1427728206,0,0,0,0,0
19904,97821,28334,26,,1,0,0,,2015-03-30 15:33:58,1427728206,0,0,0,0,0
19905,97822,28335,29,text,0,0,0,,2015-11-28 12:01:36,1448712614,0,0,9,0,0
19906,97823,28336,29,,1,0,0,,2015-03-30 15:36:40,1427728206,0,0,0,0,0
19907,97824,28337,29,,1,0,0,,2015-03-30 15:44:56,1427728206,0,0,0,0,0
19908,97825,28338,26,,1,0,0,,2015-03-30 15:49:42,1427728206,0,0,0,0,0
19909,97834,28347,29,,1,0,0,,2015-03-30 16:01:07,1427728206,0,0,0,0,0
19910,97835,28348,29,,1,0,0,,2015-03-30 16:05:26,1427728206,0,0,0,0,0
19911,97836,28349,29,,1,0,0,,2015-03-30 16:09:35,1427728206,0,0,0,0,0
19912,97837,28350,29,,1,0,0,,2015-03-30 16:12:18,1427728206,0,0,0,0,0
19913,97838,28351,26,,1,0,0,,2015-03-30 16:14:23,1427728206,0,0,0,0,0
19914,97839,28352,26,,1,0,0,,2015-03-30 16:15:18,1427728206,0,0,0,0,0
19915,97840,28353,32,,1,0,0,,2015-03-30 16:16:15,1427728206,0,0,0,0,0
19916,97841,28354,29,,1,0,0,,2015-03-30 16:18:56,1427728206,0,0,0,0,0
19917,97843,28356,29,,1,0,0,,2015-03-30 16:19:43,1427728206,0,0,0,0,0
19918,97844,28357,281,,1,0,0,,2015-03-30 17:10:02,1427728206,0,0,0,0,0
19919,97845,28358,281,,1,0,0,,2015-03-30 17:10:02,1427728206,0,0,0,0,0
19920,97846,28359,26,,1,0,0,,2015-03-30 16:33:00,1427728206,0,0,0,0,0
19922,97848,28361,29,,1,0,0,,2015-03-31 08:40:26,1427785824,0,0,0,0,0
19923,97849,28362,29,,1,0,0,,2015-03-31 08:41:29,1427785824,0,0,0,0,0
19924,97850,28363,184,,1,0,0,,2015-03-31 08:48:45,1427785824,0,0,0,0,0
19925,97851,28364,26,y_n,0,0,0,,2016-01-25 09:18:36,1453716606,0,0,1,0,0
19926,97852,28365,26,,1,0,0,,2015-03-31 08:54:20,1427785824,0,0,0,0,0
19927,97853,28366,29,,1,0,0,,2015-03-31 13:26:11,1427807414,0,0,0,0,0
19928,97854,28367,29,,1,0,0,,2015-03-31 08:59:10,1427785824,0,0,0,0,0
19929,97855,28368,29,,1,0,0,,2015-03-31 09:09:10,1427785824,0,0,0,0,0
19930,97856,28369,29,,1,0,0,,2015-03-31 09:09:52,1427785824,0,0,0,0,0
19931,97857,28370,29,,1,0,0,,2015-03-31 09:13:29,1427793014,0,0,0,0,0
19932,97858,28371,29,,1,0,0,,2015-03-31 09:13:48,1427793014,0,0,0,0,0
19933,97859,28372,26,,1,0,0,,2015-03-31 09:17:31,1427793014,0,0,0,0,0
19934,97860,28373,29,,1,0,0,,2015-03-31 09:21:05,1427793014,0,0,0,0,0
19935,97861,28374,34,,1,0,0,,2015-03-31 09:23:21,1427793014,0,0,0,0,0
19936,97862,28375,44,,1,0,0,,2015-03-31 09:30:08,1427793014,0,0,0,0,0
19937,97863,28376,29,multi_dropdown,0,0,0,VGA (D-Sub)\nHDMI\nUSB A\nUSB B\n3.5mm headphone\n3.5mm mic\nDisplayPort\nDVI-I\nPS/2,2015-05-27 13:15:48,1427793014,1,0,70,0,0
19938,97864,28377,29,numerical,0,0,0,,2015-03-31 09:46:55,1427793014,1,0,46,0,0
19939,97865,28378,26,,1,0,0,,2015-03-31 09:56:33,1427793014,0,0,0,0,0
19940,97866,28379,105,,1,0,0,,2015-03-31 10:03:17,1427793014,0,0,0,0,0
19941,97867,28380,29,,1,0,0,,2015-03-31 10:18:26,1427793014,0,0,0,0,0
19942,97868,28381,44,,1,0,0,,2015-03-31 10:23:21,1427793014,0,0,0,0,0
19943,97871,28383,24,,1,0,0,,2015-03-31 10:39:21,1427793014,0,0,0,0,0
19944,97872,28384,26,,1,0,0,,2015-03-31 10:55:06,1427793014,0,0,0,0,0
