slug,variantId,sku,name.en,manufacturer_name,product_id,image_big,image_small,category_id,category_key,xml_url,on_market,on_market_countries_set,icecat_last_updated
788_dell_dynamic-support-8-x-5-for-cdp-210-1-year,1,1839596,Dynamic Support 8 X 5 for CDP 210  (1 Year),DELL,01-SSC-9333,http://images.icecat.biz/img/norm/high/1839596-2986.jpg,http://images.icecat.biz/img/norm/low/1839596-2986.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1839596.xml,1,DE;US;PT;AU;GB;FI;ES,2016-01-21T09:07:58.000Z
788_dell_dynamic-support-8-x-5-for-cdp-210-2-years,1,1839597,Dynamic Support 8 X 5 for CDP 210 (2 Years),DELL,01-SSC-9334,http://images.icecat.biz/img/norm/high/1839597-1294.jpg,http://images.icecat.biz/img/norm/low/1839597-1294.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1839597.xml,1,DE;US,2016-01-21T09:07:58.000Z
788_dell_dynamic-support-8x5-f-nsa-220m-2y,1,11678714,"Dynamic Support 8x5 f/ NSA 220M, 2Y",DELL,01-SSC-4625,http://images.icecat.biz/img/norm/high/11678714-5252.jpg,http://images.icecat.biz/img/norm/low/11678714-5252.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/11678714.xml,1,DE;US;SE;FI;GB;NO;ES;AT;FR;AU;IT;DK;NL;PT;CH;BE,2016-01-21T09:06:26.000Z
788_dell_dynamic-support-8x5-f-nsa-220m-3y,1,11678715,"Dynamic Support 8x5 f/ NSA 220M, 3Y",DELL,01-SSC-4626,http://images.icecat.biz/img/norm/high/11678715-1224.jpg,http://images.icecat.biz/img/norm/low/11678715-1224.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/11678715.xml,1,DE;US;SE;FI;GB;NO;ES;AT;FR;AU;IT;DK;NL;PT;CH;BE,2016-01-21T09:06:26.000Z
788_dell_dynamic-support-8x5-f-nsa-250m-2y,1,11678696,"Dynamic Support 8x5 f/ NSA 250M, 2Y",DELL,01-SSC-4583,http://images.icecat.biz/img/norm/high/11678696-7271.jpg,http://images.icecat.biz/img/norm/low/11678696-7271.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/11678696.xml,1,DE;US;SE;FI;GB;NO;ES;AT;FR;AU;IT;DK;NL;PT;CH;BE,2016-01-21T09:06:29.000Z
788_dell_dynamic-support-8x5-f-nsa-250m-3y,1,11678697,"Dynamic Support 8x5 f/ NSA 250M, 3Y",DELL,01-SSC-4584,http://images.icecat.biz/img/norm/high/11678697-7279.jpg,http://images.icecat.biz/img/norm/low/11678697-7279.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/11678697.xml,1,DE;US;SE;FI;GB;NO;ES;AT;FR;AU;IT;DK;NL;PT;CH;BE,2016-01-21T09:06:28.000Z
788_dell_dynamic-support-8x5-for-tz-210-series-unrestricted-node-3-years,1,1860846,Dynamic Support 8x5 for TZ 210 Series Unrestricted Node (3 Years),DELL,01-SSC-8612,http://images.icecat.biz/img/norm/high/1860846-6600.jpg,http://images.icecat.biz/img/norm/low/1860846-6600.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1860846.xml,1,DE;US;AU;FR,2016-01-21T09:20:12.000Z
788_fujitsu_1-year-renewal-silver,1,10797118,"1 Year Renewal, Silver",Fujitsu,REN-12-SILV-5950,http://images.icecat.biz/img/norm/high/10797118-205.jpg,http://images.icecat.biz/img/norm/low/10797118-205.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/10797118.xml,1,DE;US;GB;NL;HU;CH;AT;IE,2014-11-18T08:21:04.000Z
788_fujitsu_2-year-renewal-silver,1,10797142,"2 Year Renewal, Silver",Fujitsu,REN-24-SILV-5950,http://images.icecat.biz/img/norm/high/10797142-5367.jpg,http://images.icecat.biz/img/norm/low/10797142-5367.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/10797142.xml,1,DE;US;GB;HU;CH;AT;NL;IE,2014-11-18T08:21:04.000Z
788_fujitsu_5-year-silver-service-plan-exchange-plus-within-1-2-days,1,20756414,"5 Year Silver Service Plan, Exchange PLUS within 1-2 days",Fujitsu,UP-60-SILV-7X80,http://images.icecat.biz/img/norm/high/20756414-2208.jpg,http://images.icecat.biz/img/norm/low/20756414-2208.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/20756414.xml,1,DE;US;BE;AT;GB;NL;HU;AF;CH,2014-11-18T08:29:05.000Z
788_fujitsu_assurance-program-gold,1,10797144,Assurance Program Gold,Fujitsu,UP-12-GOLD-5530C2,http://images.icecat.biz/img/norm/high/10797144-4238.jpg,http://images.icecat.biz/img/norm/low/10797144-4238.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/10797144.xml,1,DE;US;GB;HU;CH;AT;NL;IE,2015-08-27T10:03:44.000Z
788_fujitsu_assurance-program-gold,2,10797145,Assurance Program Gold,Fujitsu,UP-12-GOLD-5950,http://images.icecat.biz/img/norm/high/10797145-4046.jpg,http://images.icecat.biz/img/norm/low/10797145-4046.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/10797145.xml,1,DE;US;GB;HU;CH;AT;NL;IE,2014-11-18T08:21:04.000Z
788_hp_1-yr-pw-nbd-dmr-cljm880mfp,1,20113070,1 Yr PW NBD +DMR CLJM880MFP,HP,U8D42PE,http://images.icecat.biz/img/norm/high/20113070-HP.jpg,http://images.icecat.biz/img/norm/low/20113070-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/20113070.xml,1,DE;US;DK;FI;IE;IT;ES;SE;NO;AU;GB;FR;CH;NL;AT;HU,2016-01-31T16:56:48.000Z
788_hp_1year-post-warranty-4hour-13x5-laserjet-8150-hw-support,1,33298,1year Post Warranty 4hour 13x5 LaserJet 8150 HW Support,HP,U2033PE,http://images.icecat.biz/img/norm/high/33298-HP.jpg,http://images.icecat.biz/img/norm/low/33298-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/33298.xml,1,DE;US;NL;ES;GB,2015-02-25T14:22:54.000Z
788_hp_2-year-post-warranty-4-hour-24x7-proliant-dl385-g2-hardware-support,1,2096736,2 year Post Warranty 4 hour 24x7 ProLiant DL385 G2 Hardware Support,HP,UM634PE,http://images.icecat.biz/img/norm/high/2096736-HP.jpg,http://images.icecat.biz/img/norm/low/2096736-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/2096736.xml,1,DE;US;FR;GB;ES;NL;AF;FI;PL;DK;BE;IT,2015-12-24T12:13:49.000Z
788_hp_2-year-post-warranty-6-hour-24x7-call-to-repair-strgwks-cwdm-multiplexer-chassis-hardware-support,1,3712110,2 year Post Warranty 6 hour 24x7 Call to Repair Strgwks CWDM Multiplexer Chassis Hardware Support,HP,UT299PE,http://images.icecat.biz/img/norm/high/3712110-HP.jpg,http://images.icecat.biz/img/norm/low/3712110-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3712110.xml,1,DE;US;IT;GB;NL;FI;AT;ES,2015-12-16T18:42:53.000Z
788_hp_3-year-4-hour-24x7-3-phase-parallel-ups-rack-hardware-support,1,1322085,3 year 4 hour 24x7 3 Phase Parallel UPS Rack Hardware Support,HP,UH805E,http://images.icecat.biz/img/norm/high/1322085-HP.jpg,http://images.icecat.biz/img/norm/low/1322085-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1322085.xml,1,DE;US;FI;ES;IT;GB;AT;DK;NL;IE,2015-12-23T05:22:11.000Z
788_hp_3-year-4-hour-24x7-eva4400-m6412-enclosure-hw-support,1,1542909,3 Year 4 Hour 24x7 EVA4400 M6412 Enclosure HW Support,HP,UJ286E,http://images.icecat.biz/img/norm/high/1542909-HP.jpg,http://images.icecat.biz/img/norm/low/1542909-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1542909.xml,1,DE;US,2015-02-25T14:22:54.000Z
788_hp_3-year-next-business-day-onsite-plus-max-3-maintenance-kits-laserjet-4350-hardware-support,1,881221,3 year Next business day Onsite plus max 3 maintenance kits LaserJet 4350 Hardware Support,HP,UG820E,http://images.icecat.biz/img/gallery/881221_2538.jpg,http://images.icecat.biz/img/gallery_lows/881221_2538.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/881221.xml,1,DE;US;NL;GB,2015-06-02T22:32:06.000Z
788_hp_3-year-return-to-depot-with-accidental-damage-protection-gen-2-tablet-only-service,1,27200661,3 year Return to Depot with Accidental Damage Protection Gen 2 Tablet Only Service,HP,U0VY9E,http://images.icecat.biz/img/gallery/27200661_8867.jpg,http://images.icecat.biz/img/gallery_lows/27200661_8867.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/27200661.xml,1,DE;US;BE;AT;NL;GB,2015-10-02T11:47:25.000Z
788_hp_3-years-next-business-day-880-san-switch-hardware-support,1,1606140,3 Years Next business day 8/80 SAN Switch Hardware Support,HP,UL133E,http://images.icecat.biz/img/norm/high/1606140-HP.jpg,http://images.icecat.biz/img/norm/low/1606140-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1606140.xml,1,DE;US;GB;EE;AT;IT;ES;FI;FR;NL,2015-12-16T03:54:14.000Z
788_hp_3y-9x5-eprint-5000s-pack-lic-sw-supp,1,10055494,3y 9x5 eprint 5000S Pack Lic SW Supp,HP,HY556E,http://images.icecat.biz/img/norm/high/10055494-7853.jpg,,788,81111812,http://data.icecat.biz/export/freexml/INT/10055494.xml,1,DE;US;DK;GB;BE;IT;AT;FI;NL;SE,2015-02-25T14:22:54.000Z
788_hp_3y-critical-service,1,1199584,3y Critical Service,HP,HA112A3#8CD,http://images.icecat.biz/img/norm/high/1306195-HP.jpg,http://images.icecat.biz/img/norm/low/1306195-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1199584.xml,1,DE;US,2013-11-01T06:19:15.000Z
788_hp_3y-proactive-24-service,1,3718756,3y Proactive 24 Service,HP,HA111A3#9DS,http://images.icecat.biz/img/norm/high/1304779-HP.jpg,http://images.icecat.biz/img/norm/low/1304779-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3718756.xml,1,DE;US;GB,2013-11-03T18:11:10.000Z
788_hp_3y-proactive-24-service,2,3718922,3y Proactive 24 Service,HP,HA111A3#13J,http://images.icecat.biz/img/norm/high/1304779-HP.jpg,http://images.icecat.biz/img/norm/low/1304779-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3718922.xml,1,DE;US;GB,2013-11-03T18:11:09.000Z
788_hp_3y-proactive-24-service,3,3737476,3y Proactive 24 Service,HP,HA111A3#13F,http://images.icecat.biz/img/norm/high/1304779-HP.jpg,http://images.icecat.biz/img/norm/low/1304779-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3737476.xml,1,DE;US,2013-11-03T18:17:08.000Z
788_hp_3y-proactive-24-service,4,5966603,3y Proactive 24 Service,HP,HA111A3#13H,http://images.icecat.biz/img/norm/high/1304779-HP.jpg,http://images.icecat.biz/img/norm/low/1304779-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/5966603.xml,1,DE;US;GB,2013-11-02T09:52:35.000Z
788_hp_3y-supportplus-ms-proliant-ml350-svc,1,1242322,3y SupportPlus MS ProLiant ML350 SVC,HP,HA110A3#3XL,http://images.icecat.biz/img/norm/high/1296614-HP.jpg,http://images.icecat.biz/img/norm/low/1296614-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1242322.xml,1,DE;US,2015-03-05T16:46:11.000Z
788_hp_3y-supportplus-ms-proliant-ml350-svc,2,1359359,3y SupportPlus MS ProLiant ML350 SVC,HP,HA110A3#4YD,http://images.icecat.biz/img/norm/high/1296614-HP.jpg,http://images.icecat.biz/img/norm/low/1296614-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1359359.xml,1,DE;US;GB;FR,2015-03-05T16:39:35.000Z
788_hp_3year-next-business-day-channel-partner-only-remote-and-parts-exchange-laserjet-cm603040-support,1,9012410,3year Next business day Channel Partner only Remote and Parts Exchange LaserJet CM6030/40 Support,HP,HS395E,http://images.icecat.biz/img/norm/high/9012410-HP.jpg,http://images.icecat.biz/img/norm/low/9012410-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/9012410.xml,1,DE;US;CH;IT;PT;AT;FI;GB;DK;SE;IE;ES;NL,2015-02-25T14:22:54.000Z
788_hp_4-year-24x7-networks-7203dl-hardware-support,1,3328500,4 year 24x7 Networks 7203dl Hardware Support,HP,UR933E,http://images.icecat.biz/img/norm/high/3328500-HP.jpg,http://images.icecat.biz/img/norm/low/3328500-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3328500.xml,1,DE;US;GB;NL;ES,2015-12-16T19:19:28.000Z
788_hp_4-year-24x7-networks-msm422-hardware-support,1,3328518,4 year 24x7 Networks MSM422 Hardware Support,HP,UR981E,http://images.icecat.biz/img/norm/high/3328518-HP.jpg,http://images.icecat.biz/img/norm/low/3328518-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3328518.xml,1,DE;US;NL;ES;FI;AT,2015-12-23T05:13:43.000Z
788_hp_4-year-4-hour-13x5-3-phase-parallel-ups-rack-hardware-support,1,1322073,4 year 4 hour 13x5 3 Phase Parallel UPS Rack Hardware Support,HP,UH808E,http://images.icecat.biz/img/norm/high/1322073-HP.jpg,http://images.icecat.biz/img/norm/low/1322073-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1322073.xml,1,DE;US;ES;FI;GB;IT;NL;AT,2015-12-23T12:45:01.000Z
788_hp_4-year-4-hour-13x5wdmr-mds600-hardware-support,1,3516237,4 year 4-hour 13x5w/DMR MDS600 Hardware Support,HP,US533E,http://images.icecat.biz/img/norm/high/3516237-HP.jpg,http://images.icecat.biz/img/norm/low/3516237-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3516237.xml,1,DE;US;PL;FI;NL;GB;AT,2015-12-27T12:14:39.000Z
788_hp_4-year-with-4-hour,1,1449784,4 year with 4 hour,HP,UH948E,http://images.icecat.biz/img/norm/high/1449784-HP.jpg,http://images.icecat.biz/img/norm/low/1449784-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1449784.xml,1,DE;US;FI;NL;GB;AT;ES,2015-12-16T18:41:22.000Z
788_hp_4y-9x5-vmw-vctr-srm-akt-epls-6p-supp,1,3802724,4y 9x5 VMW vCtr SRM AKt Epls 6P Supp,HP,US420E,http://images.icecat.biz/img/norm/high/3802724-HP.jpg,http://images.icecat.biz/img/norm/low/3802724-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3802724.xml,1,DE;US;EE;FI;GB;NL;AT;DK,2015-12-23T06:10:55.000Z
788_hp_4y-care-pack-24x7-24h-bladesystem-c3000-hws,1,2057370,"4y Care Pack, 24x7, 24h, BladeSystem c3000 HWS",HP,UP760E,http://images.icecat.biz/img/norm/high/2057370-HP.jpg,http://images.icecat.biz/img/norm/low/2057370-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/2057370.xml,1,DE;US;NL;FI;AT;PL;ES;GB;DK,2015-12-24T06:40:02.000Z
788_hp_4y4h-13x5cdmr-mds600-hwsup,1,19340967,4y4h 13x5CDMR MDS600 HWSup,HP,U5M63E,http://images.icecat.biz/img/norm/high/19340967-HP.jpg,http://images.icecat.biz/img/norm/low/19340967-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/19340967.xml,1,DE;US;GB;FI;EE;NL;BE,2015-02-25T14:22:54.000Z
788_hp_4y4h-24x7cdmr-msl5030lib-hw-supp,1,19331873,4y4h 24x7CDMR MSL5030Lib HW Supp,HP,U0MH7E,http://images.icecat.biz/img/norm/high/19331873-HP.jpg,http://images.icecat.biz/img/norm/low/19331873-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/19331873.xml,1,DE;US;NL;BE;GB;EE;FI,2015-02-25T14:22:54.000Z
788_hp_5-year-24x7-networks-2600-8-power-hardware-support,1,3328322,5 year 24x7 Networks 2600-8 Power Hardware Support,HP,UR961E,http://images.icecat.biz/img/norm/high/3328322-HP.jpg,http://images.icecat.biz/img/norm/low/3328322-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3328322.xml,1,DE;US;NL;GB;ES,2015-12-16T08:36:12.000Z
788_hp_5y-4h-13x7-onsite-rpos-solution-svc,1,23190821,5y 4h 13x7 Onsite RPOS Solution SVC,HP,U4QD0E,http://images.icecat.biz/img/norm/high/23190821-HP.jpg,http://images.icecat.biz/img/norm/low/23190821-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/23190821.xml,1,DE;US;EE;NL;GB,2015-10-19T23:45:22.000Z
788_hp_5y-6h-24x7cdmr-ctr-msl5060-hw-supp,1,19331884,5y 6h 24x7CDMR CTR MSL5060 HW Supp,HP,U0MJ8E,http://images.icecat.biz/img/norm/high/19331884-HP.jpg,http://images.icecat.biz/img/norm/low/19331884-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/19331884.xml,1,DE;US;NL;BE;EE;FI;GB,2015-02-25T14:22:54.000Z
788_hp_installation-for-ss7-32-links-service,1,1242344,Installation for SS7 32 Links Service,HP,HA113A1#587,http://images.icecat.biz/img/norm/high/584383-HP.jpg,http://images.icecat.biz/img/norm/low/584383-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1242344.xml,1,DE;US;GB,2015-04-17T14:02:55.000Z
788_hp_installation-for-ss7-32-links-service,2,1255077,Installation for SS7 32 Links Service,HP,HA113A1#57C,http://images.icecat.biz/img/norm/high/584383-HP.jpg,http://images.icecat.biz/img/norm/low/584383-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1255077.xml,1,DE;US;GB,2015-04-17T14:01:34.000Z
788_hp_installation-for-ss7-32-links-service,3,2113097,Installation for SS7 32 Links Service,HP,HA113A1#56Z,http://images.icecat.biz/img/norm/high/584383-HP.jpg,http://images.icecat.biz/img/norm/low/584383-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/2113097.xml,1,DE;US;FR;GB,2015-04-17T13:49:16.000Z
788_hp_laserjet-9500-hardware-support-3y-4h-13x5,1,33315,"LaserJet 9500 Hardware Support, 3Y, 4h, 13x5",HP,H4603E,http://images.icecat.biz/img/norm/high/33315-HP.jpg,http://images.icecat.biz/img/norm/low/33315-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/33315.xml,1,DE;US;GB;NL,2016-02-04T11:06:20.000Z
788_hp_support-plus-24-3y,1,5116096,"Support Plus 24, 3Y",HP,UV924E,http://images.icecat.biz/img/norm/high/5116096-8618.jpg,http://images.icecat.biz/img/norm/low/5116096-8618.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/5116096.xml,1,DE;US;AT;GB;FI;NL,2015-12-17T00:33:57.000Z
788_hp_u0ly6pe,1,20101075,U0LY6PE,HP,U0LY6PE,http://images.icecat.biz/img/norm/high/20101075-HP.jpg,http://images.icecat.biz/img/norm/low/20101075-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/20101075.xml,1,DE;US;FR;AT;DK;IE;NO;GB;FI;CH;NL;SE;HU;ES,2016-02-02T10:49:40.000Z
788_hp_uq821e,1,3597712,UQ821E,HP,UQ821E,http://images.icecat.biz/img/norm/high/3597712-HP.jpg,http://images.icecat.biz/img/norm/low/3597712-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3597712.xml,1,DE;US;DK;AT;AF;IT;LU;CH;FR;ES;PT;NL;EE;SE;HU;BE;FI;GB,2016-02-11T10:00:41.000Z
788_hp_uv920e,1,5116095,UV920E,HP,UV920E,http://images.icecat.biz/img/norm/high/5116095-HP.jpg,http://images.icecat.biz/img/norm/low/5116095-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/5116095.xml,1,DE;US;AT;GB;BE;FI;NL,2015-12-16T19:54:30.000Z
788_hp_uv921e,1,5116097,UV921E,HP,UV921E,http://images.icecat.biz/img/norm/high/5116097-HP.jpg,http://images.icecat.biz/img/norm/low/5116097-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/5116097.xml,1,DE;US;AT;ES;GB;FI;NL,2015-12-17T00:32:51.000Z
788_hp_ux257e,1,15654783,UX257E,HP,UX257E,http://images.icecat.biz/img/norm/high/15654783-HP.jpg,http://images.icecat.biz/img/norm/low/15654783-HP.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/15654783.xml,1,DE;US;FI;AU;FR;AF;NL;DK;BE;GB,2016-01-21T14:59:05.000Z
788_intel_svcewhwb,1,15538188,SVCEWHWB,Intel,SVCEWHWB,http://images.icecat.biz/img/norm/high/15538188-9997.jpg,http://images.icecat.biz/img/norm/low/15538188-9997.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/15538188.xml,1,DE;US;HR;ES;AT,2014-03-25T08:43:12.000Z
788_lenovo_2-year-onsite-repair-24x7-4-hour-response,1,25898359,2 Year Onsite Repair 24x7 4 Hour Response,Lenovo,00NT064,http://images.icecat.biz/img/gallery/25898359_7429.jpg,http://images.icecat.biz/img/gallery_lows/25898359_7429.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/25898359.xml,1,DE;US;DK;FR;GB;AT;NL;IT;SE;FI,2015-12-07T13:12:14.000Z
788_lenovo_3yr-carry-in,1,24883886,"3YR, Carry-In",Lenovo,5PS0F82896,http://images.icecat.biz/img/gallery/24883886_0718.jpg,http://images.icecat.biz/img/gallery_lows/24883886_0718.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/24883886.xml,1,DE;US;FR;IT;GB;BE;SE;DK;FI;NL,2015-07-31T13:25:22.000Z
788_lenovo_3yr-onsite-nbd,1,20769871,3yr Onsite NBD,Lenovo,5WS0F15424,http://images.icecat.biz/img/norm/high/20769871-8491.jpg,http://images.icecat.biz/img/norm/low/20769871-8491.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/20769871.xml,1,DE;US;FI;IT;NL;GB;AT;PT;SE;FR;DK;ES;EE,2014-09-17T13:10:43.000Z
788_lenovo_3yr-onsite-nbd,2,20806138,3yr Onsite NBD,Lenovo,5WS0E97384,http://images.icecat.biz/img/norm/high/20806138-2906.jpg,http://images.icecat.biz/img/norm/low/20806138-2906.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/20806138.xml,1,DE;US;PT;FR;IT;CZ;BE;ES;NL;GB;FI;AT;DK;NO;CH;EE;AF;IS;AU;SE,2015-03-05T13:54:30.000Z
788_lenovo_4yr-on-site-keep-your-drive,1,18073027,4YR On-site + Keep Your Drive,Lenovo,5PS0A14098,http://images.icecat.biz/img/norm/high/18073027-3351.jpg,http://images.icecat.biz/img/norm/low/18073027-3351.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/18073027.xml,1,DE;US;SE;EE;CZ;AT;GB;FR;NO;IT;DK;NL;ES;FI,2014-11-13T14:07:26.000Z
788_lenovo_5ps0h30270,1,25990034,5PS0H30270,Lenovo,5PS0H30270,http://images.icecat.biz/img/gallery/25990034_8463.jpg,http://images.icecat.biz/img/gallery_lows/25990034_8463.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/25990034.xml,1,DE;US;NL;AT,2015-07-01T13:52:53.000Z
788_lenovo_5ps0h30370,1,25990004,5PS0H30370,Lenovo,5PS0H30370,http://images.icecat.biz/img/gallery/25990004_8216.jpg,http://images.icecat.biz/img/gallery_lows/25990004_8216.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/25990004.xml,1,DE;US;AT,2015-07-03T14:41:04.000Z
788_lenovo_5yr-onsite,1,24649181,5YR Onsite,Lenovo,5WS0G89949,http://images.icecat.biz/img/norm/high/24649181-2466.jpg,http://images.icecat.biz/img/norm/low/24649181-2466.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/24649181.xml,1,DE;US;DK;IT;NL;ES;EE;FI;GB;PT;FR;AT;SE,2015-06-05T16:01:53.000Z
788_lenovo_onsite-nbd-5yr,1,20769870,Onsite NBD 5Yr,Lenovo,5WS0F15419,http://images.icecat.biz/img/norm/high/20769870-7168.jpg,http://images.icecat.biz/img/norm/low/20769870-7168.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/20769870.xml,1,DE;US;FI;IT;NL;GB;AT;PT;SE;FR;DK;ES;EE,2014-07-25T13:35:36.000Z
788_lexmark_2-years-or-12-million-impressions-onsite-repair-extended-warranty-x854e-mfp,1,1366236,2 Years or 1.2 Million Impressions OnSite Repair Extended Warranty (X854e MFP),Lexmark,2348435,http://images.icecat.biz/img/norm/high/1366236-9861.jpg,http://images.icecat.biz/img/norm/low/1366236-9861.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1366236.xml,1,DE;US;HU,2013-07-25T06:48:13.000Z
788_lexmark_2348351,1,1366200,2348351,Lexmark,2348351,http://images.icecat.biz/img/norm/high/15743_1366200-8049.jpg,http://images.icecat.biz/img/norm/low/15743_1366200-8049.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1366200.xml,1,DE;US;AU,2016-01-20T02:28:33.000Z
788_lexmark_2355834,1,15705751,2355834,Lexmark,2355834,http://images.icecat.biz/img/norm/high/15705751-1974.jpg,http://images.icecat.biz/img/norm/low/15705751-1974.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/15705751.xml,1,DE;US;NO;ES;DK;MX;IT;SE;PL;AT;AU;FI,2014-08-05T18:14:46.000Z
788_lexmark_3-year-onsite-repair-extended-warranty-e250dn,1,1856118,3 Year Onsite Repair Extended Warranty (E250dn),Lexmark,2349110,http://images.icecat.biz/img/norm/high/1856118-4164.jpg,http://images.icecat.biz/img/norm/low/1856118-4164.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/1856118.xml,1,DE;US,2010-09-24T12:30:12.000Z
788_lexmark_3-years-total-onsite-service-next-business-day-x203n,1,3332147,"3 Years Total Onsite Service, Next Business Day (X203n)",Lexmark,2351416,http://images.icecat.biz/img/norm/high/3332147-2615.jpg,http://images.icecat.biz/img/norm/low/3332147-2615.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/3332147.xml,1,DE;US;MX;FI,2010-09-24T12:30:12.000Z
788_samsung_extended-warranty-4-years-for-n150n210n220nb30n130,1,5353115,Extended Warranty 4 years for N150/N210/N220/NB30/N130,Samsung,P-NP-2PXXL00,http://images.icecat.biz/img/norm/high/5353115-6804.jpg,http://images.icecat.biz/img/norm/low/5353115-6804.jpg,788,81111812,http://data.icecat.biz/export/freexml/INT/5353115.xml,1,DE;US,2015-12-16T04:33:38.000Z
803_hp_1y-24x7-secdoc-winent-rensupp-1k-4999-e-ltu,1,20688680,1y 24x7 SecDoc WinEnt RenSupp 1K-4999 E-LTU,HP,H7A25AAE,http://images.icecat.biz/img/gallery/20688680_7044.jpg,http://images.icecat.biz/img/gallery_lows/20688680_7044.jpg,803,81112202,http://data.icecat.biz/export/freexml/INT/20688680.xml,1,DE;US;NL;GB;AT,2015-06-23T10:53:36.000Z
803_hp_1y-24x7-securedoc-winent-supp-1k-4999-e-ltu,1,20688676,1y 24x7 SecureDoc WinEnt Supp 1K-4999 E-LTU,HP,H7A21AAE,http://images.icecat.biz/img/gallery/20688676_2313.jpg,http://images.icecat.biz/img/gallery_lows/20688676_2313.jpg,803,81112202,http://data.icecat.biz/export/freexml/INT/20688676.xml,1,DE;US;NL;GB;AT,2015-06-23T10:53:17.000Z
803_hp_1y-24x7-securedoc-winent-supp-5k-e-ltu,1,20688677,1y 24x7 SecureDoc WinEnt Supp 5K+ E-LTU,HP,H7A22AAE,http://images.icecat.biz/img/gallery/20688677_0321.jpg,http://images.icecat.biz/img/gallery_lows/20688677_0321.jpg,803,81112202,http://data.icecat.biz/export/freexml/INT/20688677.xml,1,DE;US;NL;GB;AT,2015-06-23T10:53:21.000Z
