slug,variant_id,sku,name.en_US,manufacturer_name,product_id,image_big,image_small,category_id,category_key,xml_url,on_market,on_market_countries_set,icecat_last_updated,name.de_DE,license
575_panasonic_dmc-sz10,1,26141878,DMC-SZ10,Panasonic,DMC-SZ10EG-W,http://images.icecat.biz/img/norm/high/26141878-3083.jpg,http://images.icecat.biz/img/norm/low/26141878-3083.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/26141878.xml,1,BE;RO;CH;DE;GR;NL;IT;DK;FR;ES;NO;SE;PL;AT;PT,2016-02-08T16:25:33.000Z,DMC-SZ10,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_panasonic_dmc-tz57eg,1,26933260,DMC-TZ57EG,Panasonic,DMC-TZ57EG-W,http://images.icecat.biz/img/gallery/26933260_0630.jpg,http://images.icecat.biz/img/gallery_lows/26933260_0630.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/26933260.xml,1,GB;NL;DE;CH;PT;BE;RO;IT;SE;ES;FR;NO;DK,2016-02-07T06:58:23.000Z,DMC-TZ57EG,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
575_sony_dsc-w630,1,12255434,DSC-W630,Sony,DSC-W630S,http://images.icecat.biz/img/norm/high/12255434-Sony.jpg,http://images.icecat.biz/img/norm/low/12255434-Sony.jpg,575,45121504,http://data.icecat.biz/export/freexml/INT/12255434.xml,1,BE;FR;MX;IT;NL;ES;DE,2016-01-15T06:42:00.000Z,DSC-W630,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_canon_hf-g25,1,17365820,HF G25,Canon,8063B004,http://images.icecat.biz/img/norm/high/17365820-4378.jpg,http://images.icecat.biz/img/norm/low/17365820-4378.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/17365820.xml,1,DE;IT;ES;FR;HU;PT;PL;GB;TR;FI;CH;AT;SE;DK;NL;EE;BE;AU,2015-12-23T21:18:06.000Z,HF G25,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_canon_hf-g30,1,18662566,HF G30,Canon,8454B009,http://images.icecat.biz/img/norm/high/18662566-4964.jpg,http://images.icecat.biz/img/norm/low/18662566-4964.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/18662566.xml,1,NL;DK;IE;BE;IT;EE;DE;SE;US;FI;GB,2015-05-07T21:20:32.000Z,HF G30,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_canon_hf-r606,1,25910847,HF R606,Canon,0280C003,http://images.icecat.biz/img/norm/high/25910847-3406.jpg,http://images.icecat.biz/img/norm/low/25910847-3406.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/25910847.xml,1,UA;CZ;CH;DE;PL;RU;AU;SE;FI;FR;AT;GB;DK;GR;NL;ES;IT;PT;BE,2016-01-05T20:52:28.000Z,HF R606,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_canon_hf-r66,1,25955264,HF R66,Canon,0279C017,http://images.icecat.biz/img/norm/high/25955264-7558.jpg,http://images.icecat.biz/img/norm/low/25955264-7558.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/25955264.xml,1,DE;NO;SE;DK;FI;NL,2016-01-17T15:28:51.000Z,HF R66,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_ricoh_theta-s,1,30150732,Theta S,Ricoh,910720,http://images.icecat.biz/img/gallery/30150732_3558.jpg,http://images.icecat.biz/img/gallery_lows/30150732_3558.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/30150732.xml,1,DE;NL;CH;FR;GB,2016-02-01T16:18:22.000Z,Theta S,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_samsung_hmx-f90wp,1,17681791,HMX-F90WP,Samsung,HMX-F90WP,http://images.icecat.biz/img/norm/high/17681791-4446.jpg,http://images.icecat.biz/img/norm/low/17681791-4446.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/17681791.xml,1,ES;IT;BE;DE;EE;RU;FR;NL;DK;TR;GB,2014-09-18T09:57:12.000Z,HMX-F90WP,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_samsung_mini-dv-camcorder-black,1,828188,"Mini-DV Camcorder, Black",Samsung,VP-D371,http://images.icecat.biz/img/norm/high/828188-8939.jpg,http://images.icecat.biz/img/norm/low/828188-8939.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/828188.xml,1,NL,2015-12-13T18:49:49.000Z,"Mini-DV Camcorder, Black","The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_sony_hdr-cx405,1,25904123,HDR-CX405,Sony,HDRCX405B,http://images.icecat.biz/img/norm/high/25904123-Sony.jpg,http://images.icecat.biz/img/norm/low/25904123-Sony.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/25904123.xml,1,AT;BE;FI;PL;CH;GB;SE;ES;RO;US;IT;DK;FR;DE;GR;AF;NO;NL;CZ;HU,2016-02-06T19:54:47.000Z,HDR-CX405,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_sony_hdr-mv1,1,19692589,HDR-MV1,Sony,HDRMV1B,http://images.icecat.biz/img/norm/high/19692589-Sony.jpg,http://images.icecat.biz/img/norm/low/19692589-Sony.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/19692589.xml,1,GR;EE;SE;AT;HU;CH;CZ;GB;FR;ES;DE;PL;IT;PT;NO;FI;BE;NL;DK,2016-02-02T16:53:21.000Z,HDR-MV1,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_sony_hxr-mc2500e,1,24788780,HXR-MC2500E,Sony,HXR-MC2500E,http://images.icecat.biz/img/norm/high/24788780-2045.jpg,http://images.icecat.biz/img/norm/low/24788780-2045.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/24788780.xml,1,DE;GB;CH;SE;PL;AT;DK;PT;ES;NO;US;FI;IT;IE;FR;GR;BE;NL,2016-01-29T10:12:06.000Z,HXR-MC2500E,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_sony_nex-vg30e,1,15619960,NEX-VG30E,Sony,NEXVG30EB,http://images.icecat.biz/img/norm/high/15619960-Sony.jpg,http://images.icecat.biz/img/norm/low/15619960-Sony.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/15619960.xml,1,BE;DE;IT;NL;RU,2015-12-13T20:27:50.000Z,NEX-VG30E,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_sony_pxw-fs5k,1,29851280,PXW-FS5K,Sony,PXW-FS5K,http://images.icecat.biz/img/gallery/29851280_7299.jpg,http://images.icecat.biz/img/gallery_lows/29851280_7299.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/29851280.xml,1,BE;CH;NO;GB;FI;US;ES;IT;DK;AT;SE;DE;FR;PT;NL,2015-12-13T18:27:00.000Z,PXW-FS5K,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
584_toshiba_camileo-s30,1,6350138,CAMILEO S30,Toshiba,PX1729E-1CAM,http://images.icecat.biz/img/norm/high/6350138-1977.jpg,http://images.icecat.biz/img/norm/low/6350138-1977.jpg,584,45121515,http://data.icecat.biz/export/freexml/INT/6350138.xml,1,DE;ES;FR;AT;IT;BE;NL,2015-12-16T21:02:57.000Z,CAMILEO S30,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_acer_one-7-b1-770,1,29545800,One 7 B1-770,Acer,NT.LBKEE.004,http://images.icecat.biz/img/gallery/29545800_0546.jpg,http://images.icecat.biz/img/gallery_lows/29545800_0546.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29545800.xml,1,FR;BE;CH;NL;DE,2015-11-23T11:03:44.000Z,One 7 B1-770,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_asus_z170c-1b012a,1,29525342,Z170C-1B012A,ASUS,90NP01Z2-M00490,http://images.icecat.biz/img/gallery/29525342_0403.jpg,http://images.icecat.biz/img/gallery_lows/29525342_0403.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29525342.xml,1,FR;DE;NL;BE,2015-10-27T13:09:44.000Z,Z170C-1B012A,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_asus_z170c-1l019a,1,29525343,Z170C-1L019A,ASUS,90NP01Z6-M00500,http://images.icecat.biz/img/gallery/29525343_6905.jpg,http://images.icecat.biz/img/gallery_lows/29525343_6905.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29525343.xml,1,FR;DE;NL;BE;IT,2015-10-27T13:09:51.000Z,Z170C-1L019A,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_asus_z300c-1a069a,1,29518547,Z300C-1A069A,ASUS,90NP0231-M01990,http://images.icecat.biz/img/gallery/29518547_9269.jpg,http://images.icecat.biz/img/gallery_lows/29518547_9269.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29518547.xml,1,BE;NL;DE,2015-10-27T13:20:13.000Z,Z300C-1A069A,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_asus_z300c-1b053a,1,29518551,Z300C-1B053A,ASUS,90NP0233-M02000,http://images.icecat.biz/img/gallery/29518551_6168.jpg,http://images.icecat.biz/img/gallery_lows/29518551_6168.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29518551.xml,1,DE;BE;NL,2015-10-27T13:20:35.000Z,Z300C-1B053A,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_asus_z380c-1l051a,1,29565391,Z380C-1L051A,ASUS,90NP0223-M01880,http://images.icecat.biz/img/gallery/29565391_7189.jpg,http://images.icecat.biz/img/gallery_lows/29565391_7189.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29565391.xml,1,DE;BE;NL;FR,2015-09-21T12:59:37.000Z,Z380C-1L051A,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_asus_z580ca-1a032a,1,28373128,Z580CA-1A032A,ASUS,90NP01M1-M00750,http://images.icecat.biz/img/gallery/28373128_0448.jpg,http://images.icecat.biz/img/gallery_lows/28373128_0448.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/28373128.xml,1,IT;FR;BE;NL,2015-09-21T12:59:42.000Z,Z580CA-1A032A,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_asus_z580ca-1b024a,1,29565389,Z580CA-1B024A,ASUS,90NP01M2-M00760,http://images.icecat.biz/img/gallery/29565389_2905.jpg,http://images.icecat.biz/img/gallery_lows/29565389_2905.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29565389.xml,1,BE;NL;FR;DE;IT,2015-09-21T12:59:46.000Z,Z580CA-1B024A,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_hp_1000-g2,1,26289661,1000 G2,HP,H9X12EA,http://images.icecat.biz/img/norm/high/26289661-6916.jpg,http://images.icecat.biz/img/norm/low/26289661-6916.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/26289661.xml,1,DE;BE;FR;DK;ES;AF;GB;IE;AT;NL;FI;SE;NO;US,2016-02-07T00:23:33.000Z,1000 G2,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_hp_608-g1,1,28586825,608 G1,HP,H9X45EA,http://images.icecat.biz/img/gallery/28586825_1163.jpg,http://images.icecat.biz/img/gallery_lows/28586825_1163.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/28586825.xml,1,NL;DK;US;NO;SE;IE;DE;FR;GB;HU;IT;AT;FI,2016-02-07T12:24:45.000Z,608 G1,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_hp_pro-slate-10-ee-g1,1,25988329,Pro Slate 10 EE G1,HP,L2J95AA,http://images.icecat.biz/img/gallery/26894085_0629.jpg,,897,43211509,http://data.icecat.biz/export/freexml/INT/25988329.xml,1,FR;FI;DE;AT;RU;NL;DK;IE;US;SE;NO;GB,2016-02-06T19:56:04.000Z,Pro Slate 10 EE G1,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_hp_pro-slate-8,1,25893779,Pro Slate 8,HP,K7X64AA,http://images.icecat.biz/img/gallery/25893779_9842.jpg,http://images.icecat.biz/img/gallery_lows/25893779_9842.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/25893779.xml,1,LU;FR;GB;FI;CH;AT;IT;DK;PT;ES;HU;BE;US;AF;DE;SE;NO;NL,2016-02-05T21:26:49.000Z,Pro Slate 8,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_lenovo_3-8,1,29414094,3/8/2016,Lenovo,ZA090000SE,http://images.icecat.biz/img/norm/high/29414094-2754.jpg,http://images.icecat.biz/img/norm/low/29414094-2754.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29414094.xml,1,FR;ES;IT;BE;DE;PT;NL;CH,2016-02-10T23:44:28.000Z,3/8/2016,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_lenovo_3-pro-10,1,29743301,3 Pro 10,Lenovo,ZA0F0048DE,http://images.icecat.biz/img/gallery/29743301_2329.jpg,http://images.icecat.biz/img/gallery_lows/29743301_2329.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29743301.xml,1,SE;FI;AT;ES;DE;FR;IT;NL;PT;GB,2016-02-07T15:19:17.000Z,3 Pro 10,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_lenovo_a10-70,1,27262160,A10-70,Lenovo,ZA000049DE,http://images.icecat.biz/img/gallery/27262160_0794.jpg,http://images.icecat.biz/img/gallery_lows/27262160_0794.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/27262160.xml,1,DE;FR;IT;GB;NL;AT,2015-12-11T11:15:12.000Z,A10-70,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_lenovo_miix-300-10iby,1,30274741,Miix 300-10IBY,Lenovo,80NR003QGE,http://images.icecat.biz/img/norm/high/30274741-5991.jpg,http://images.icecat.biz/img/norm/low/30274741-5991.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/30274741.xml,1,IT;FI;IS;DK;DE;AT;NL,2016-02-08T06:41:20.000Z,Miix 300-10IBY,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_lenovo_tab-2-a7-10f,1,26072016,TAB 2 A7-10F,Lenovo,59434735,http://images.icecat.biz/img/gallery/26072016_9709.jpg,http://images.icecat.biz/img/gallery_lows/26072016_9709.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/26072016.xml,1,NL;IT;DE;GB;FR,2015-12-13T18:01:06.000Z,TAB 2 A7-10F,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_lenovo_thinkpad-8,1,22626962,ThinkPad 8,Lenovo,20BN002WMS,http://images.icecat.biz/img/norm/high/22626962-439.jpg,http://images.icecat.biz/img/norm/low/22626962-439.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/22626962.xml,1,US;FI;DE;GB;NL,2016-02-06T09:49:14.000Z,ThinkPad 8,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_panasonic_fz-b2,1,24980927,FZ-B2,Panasonic,FZ-B2B202FB3,http://images.icecat.biz/img/norm/high/24980927-2323.jpg,http://images.icecat.biz/img/norm/low/24980927-2323.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/24980927.xml,1,CZ;AT;GB;FR;DK;NL;BE;DE;SE;US;IT;AF;NO,2016-02-04T11:50:17.000Z,FZ-B2,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_samsung_80,1,29385583,8,Samsung,SM-T715NZWE,http://images.icecat.biz/img/gallery/29385583_7534.jpg,http://images.icecat.biz/img/gallery_lows/29385583_7534.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/29385583.xml,1,AT;IT;RO;PT;SE;PL;ES;FI;NL;FR;CH;DE;DK;GB,2015-12-11T19:58:39.000Z,8,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
897_samsung_96,1,28547942,9.6,Samsung,SM-T560NZWALUX,http://images.icecat.biz/img/gallery/28547942_0119.jpg,http://images.icecat.biz/img/gallery_lows/28547942_0119.jpg,897,43211509,http://data.icecat.biz/export/freexml/INT/28547942.xml,1,NL;ES;PT;IT;BE;DE;FR,2016-02-07T12:08:30.000Z,9.6,"The CSV icecat_products.csv is part of Open Icecat catalog, version March 2 2016, March 2, 2016 (see https://www.icecat.biz), whereby the original XML source was transformed into CSV and product data was completed or optimized, where necessary. (c) Icecat.biz For the full copyright and license information, please view the LICENSE and DISCLAIMER file that was distributed with this source code. Open Icecat and its sponsors are providing you as a user a large quantity of free product data - for more details please view https://www.icecat.biz."
